name,Tc
Ce1Ba2Cu3O7.4,0
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O8.28,74
Y1Ni1.9Co0.1B2C1,9.65
Dy0.75Tb0.25Ni2B2C1,3.24
La1Fe0.85Ru0.15As1F0.11O0.89,23.6
Mg1.4Al0.6Si1,6
Cu0.287O0.14Ti0.573,0
La1.74Nd0.125Sr0.135Cu1O4,21
Y1.8Ti0.2C3.1,14.5
Lu1Ir3.6Rh0.4B4,2.67
Y1Ba1.8Sr0.2Cu4O7.9,78
Y0.8Ca0.2Ba2Fe3O8,0
B0.57Nb0.43,0
Nd1.85Ce0.15Cu0.993Co0.007O4,0
La1.875Ca0.125Cu1O4,23.85
Ce1.025Cu2Si2,0.6
Nb0.28Bi2Se3,3.35
Eu0.6Pr0.4Ba2Cu3O6.97,15
Y1Os3B2,6
Y1Ba1Sr1Cu2.975Sn0.025O6.91,76.3
Ho1Ba2Sb1O6,0
Ba1Fe1.8Cr0.2As2,0
La1Zn1,1.04
Th1Ir0.2Os1.8,2.93
La0.98Gd0.02Ru2,3.23
Dy1Ba1Sr1Cu3O6.94,81.5
La1.82Sr0.18Cu1O3.957,0
Ag0.885Sb0.115,0.019
Ni33Zr67,2.6
Nb0.83Sb0.17,1.95
Mg0.93Al0.07B2,35.8
La1.9Ca0.1Cu1O4,20.5
Ce1Rh0.75Ir0.25In5,0.92
Yb0.3Pr0.7Ba1.7Sr0.3Cu3O6.91,0
Fe2As2Ca5Sc2Ti2O10.5,33
B1Sr2Ca3Cu4O2N+3,110
Na1Al1Si1,7.2
Y2Ba4Cu7O14.16,34
Rb0.8Fe1.6Se2,32.4
Lu5Ir4Si10,3.82
Er0.924Pr0.076Ba2Cu3O7,91.1
Al0.5Ga0.5V3,12.9
La0.7Th0.3,4.88
Mo0.84V0.16C1,12.9
Ti2In1C1,3.1
Au0.1Sb0.9,7.5
K0.74Fe1.67Se1.61S0.4,32
Sm1Th3.4Ru0.6B4,0
Ba0.68K0.32Fe2As2,37.75
Y0.76Ca0.24Ba2Cu2.76Co0.24O6.84,85
Ir1Sc3,0
Nb0.8Ga0.14Cr0.06,8.6
Y1Th3.4Ru0.6B4,9.4
Ba0.5K0.5Bi1O3,19.66428571
As1Ti1,0
Pd1Sb1Te1,1.2
N0.84Ti1,0
Th0.5Y0.5,1.25
Cu0.4Zn0.6Ir2S4,1.73
Ta0.91W0.09,2.78
Y0.95Ca0.05Ba2Cu2.85Co0.15O6.82,83
La1.822Sr0.178Cu1O4,36
Pd0.11Ti1Se2,1.82
Li0.8Fe1.2Se0.1S0.9H1O1,0
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.1,34.9
Sc1Rh2Sn1,2
Ni21Zr79,3.06
Al0.5Ga0.5Nb3,19
Y1Ba1.8Sr0.2Cu4O7.95,82
Nd0.8Sm0.2F0.3Bi1S2O0.5,5.2
Sm1.83Ce0.17Cu1O4,0
Ca10Pt3.617Fe9.383As18,13.6
Y1Dy4Os4Ge10,0
Au0.125Sb0.75Te0.125,6.7
Ca0.4Ba1.15La1.45Cu3O7.02,0
Rh0.1Zr0.9,9.9
Ce1Rh0.4Ir0.6In5,0.91
Y0.8Pr0.2Ba2Cu3.925Fe0.075O8,10
Bi1.6Pb0.4Sr4Cu2C1O11,41
C0.93Nb1,6.5
La1Pt2,0.23
La1.1Ba1.5Ca0.4Cu3O7.25,35
Y0.85Pr0.15Ni2B2C1,12
Au0.915In0.085,0.031
Er0.8Lu0.2Ni2B2C1,10.8
Be1Cr2,0
Nb5Si2.4B0.6,7.8
Hg1Pb2,5.8
Ba0.823K0.177Fe2As2,10
Nb4Ni1Si1,7.7
La1.71Sr0.29Cu0.94Ni0.06O4,30.4
In0.966Mg0.034,3.61
Cd1Mo5S6,2.923333333
Tl2Ba2Cu1O6.08,16
Lu0.5Th0.5Os3B2,4.14
Fe1Te0.7Se0.3,12.9
La1.95Bi0.05Cu0.99Zn0.01O4.093,22.7
Sr2Cu1C0.86B0.14O5,31
Ru1Sr2Gd1.4Ce0.6Cu2O9.54,34
Ge0.3Sb0.7,3.3
Bi2Sr2Ca0.2Y0.8Cu2O8,0
Ce0.9La0.1Co1In5,1.22
Ta0.2Zr0.8,5.56
Ca0.9Pr0.1Fe1.3As1.8O0.2,20
Re3V1,6.26
Dy1Ba2Cu2.7Zn0.3O6.9,0
Cu0.03Ir1Te2,2.53
Cd0.18Pb0.32Sn0.5,7.5
Lu4.5Dy0.5Ir4Si10,1
Sn3V2,0
Mo6Se7.85S0.15,6.3
Pr1.87Ce0.13Cu1O4,9.4
Bi4Te3,3.5
Y1Re0.1Ba2Cu2.9O7.08,90
Pb0.35Sn0.53In0.12Te1,3.5
Ba1Fe1.784Co0.216As2,14.6
Pd50.745V0.255Sb49,0.91
Er0.7Ca0.15Hf0.15Ba2Cu3O6.821,77.3
Y2C2Br0.5I1.5,11.6
Y1Ba2Cu2.92Fe0.08O7,86.2
Y1Pd2Sn1,4.993333333
Y1V2Al20,0.69
Nb3Al0.956Si0.044,18.5
Ca0.79Sr0.21Gd1Cu1Cl1O3,0
Y0.985Ca0.015Ba2Cu3O6.98,89.9
Y1.7U0.3C2.9,0
In31.5Sb68.5,3.7
Y1Ba2Cu3O6.215,0
Ba0.7K0.3Fe2As2,36.85
U1Ni1.98Al3,1.13
Al3Zr1,0
Ir1Sn2,0.715
Bi2Sr2Ca1Cu2O8.195,91
V75Si20Ge5,12.15
La1.9Sr0.1Cu1O4.018,40
Bi1Pb1Sr0.12Pr0.12Cu1O6,11
In0.82Mg0.18,3.67
Y1Ba1.8La0.2Cu3O6.8,47.2
Er1Ni1.955Co0.09B2C1,2.6
Ni0.031Ru0.969,0.36
Cu0.5P0.5Sr2Ca1.9Y0.1Cu3O9.4,84
Y2C2Br2,5.03
Pb1Tl0.17,6.73
Mo0.8V0.2C1,12.8
Ge1P1,4.2
Th1.2Lu0.8C3,11.6
Ir3Nb1,0
Ta0.05V2Zr0.95,8.9
Ca0.78La0.22Fe1As2,21.9
Ir0.05Nb3Rh0.95,2.38
La1.913Sr0.087Cu1O4,25
La1.7Sr0.3Cu0.9Mn0.1O4,37
V2.7Zr0.3Si1,13.2
Cu1Zn3,0
La1Ca1Ba1Cu3O7,69
La1.59Na0.41Cu1O4,18
Hf1V2H1,4.87
Nd1Ba2Cu3O6.75,52.8
Mo0.04Ti0.96,2
Eu1Ga1Si1,0
Nd1Ru4B4,0
Au0.92Ga0.06In0.02,0.13
Y0.9Pr0.1Ba2Cu3O6.75,52.2
Bi0.15Nb3Sn0.85,18.23
La1Fe0.99925Mn0.00075As1F0.11O0.89,15.35
As1Ru1,0
Ho0.5Pr0.5Ba2Cu3O6.67,24.3
La1.64Nd0.2Ba0.16Cu1O4,12
Sc0.75Th0.25Rh4B4,8.74
Bi1.8Pb0.2Sr1.4La0.6Cu1OY,28.3
K1Ta0.992Nb0.008O3,0
Y0.87Pr0.13Ba2Cu3O7,78.35
Ti45Nb40Si12B3,5.4
Ge1.83La1,2.17
Sn0.97As0.017Te0.983,0.058
Mo6Se7Cl1,6.52
La1.788Sr0.213Cu1O4,23
Y0.9Ba0.1Cu1O4,81
Pb0.975Tl0.025,0
Y0.55Pr0.45Ba2Cu3O7.01,29.2
Y1Ba2Cu2.925Zn0.075O6.94,65
Pr1Ni2B2C1,0
La0.9Ce0.1Ru4P12,4.8
Co1Zr2,5.352857143
La1.897Ba0.103Cu1O4,14.5
Hg0.698Tl0.302,3.888
Os0.55V0.45,5.04
Cu0.5P0.5Sr2Ca2Cu3O9.25,82
V2Hf0.9Ta0.1,9.82
Fe2As2Ca5Mg1Ti3O9.5,36
B12Lu1,0.435
Pr1Ti2Al20,0.19
Pb0.5Cd0.5Sr2Ca0.5Y0.5Cu2O7,0
Pt1Sc4,0
Hg0.5Fe0.5Sr2Y0.5Ca0.5Cu2O6.68,66.5
Zr1P1.35Se0.65,6.24
Gd1.2Ba1.8Cu3O7.03,42
Pr1Ba2Cu3O6.88,0
La1.85Sr0.15Cu0.988Co0.012O4,18.6
O1V3Zr3,7.5
Pb2Mo15Se19,0
Tl1.62Ba2Ca2.3Cu3O9.92,113
V0.746Ga0.169Al0.085,11.8
W7Re13C1,7.3
Nb3Rh0.1Ir0.9,0
Tl3Cr1Sr8Cu4O20,25
La1.84Sr0.16Cu0.98Ni0.02O4,0
Eu1Ba1Sr1Cu3O6.94,80
As1Ge1,3.5
Bi2Sr2Ca0.8Y0.2Cu2O8.34,86
Pr1Ba1Sr1Cu3O6.98,0
Y1Ba2Cu2.919Zn0.081O6.7,17
B2Mg0.8,38
U1Co1Ge0.9Si0.1,0.153
Ca1Fe1.9Co0.1As2,17.7
La1.8Sr0.15Na0.05Cu1O4,37
V2.778La0.222Ga1,7.8
Hf1Zr1C1,1.68
La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,2.89
Bi4Sr3Ca3Cu4OY,75.6
Y1Ba2Cu3F1.26O6,55
Ba2Ca2Cu3F1.6O6.4,102
Mg0.93Pb0.07,0.013
Os4Zr11,0
O3Tl0.03W1,2.07
V2.898Mn0.102Ga1,9
Y0.65Ca0.35Sr2Cu2Ga1O6.99,27
Nd2Ba2Ca1Ti1.92Cu2.08O12,0
Sr0.67K0.33Fe2As2,21.7
Y0.8Ca0.2Ba2Cu3O6.6,72.1
Nd1Bi1S2F0.9O0.62,5.44
Nd1.75Sm0.1Ce0.15Cu1O3.972,22.2
B12Zr1,5.977142857
La1.8Ca1.032Sr0.168Cu2O6.08,15
La3Ir4Sn13,2.55
Nb2.96Al0.7592Ge0.3224,19.8
Ce1Co0.5Ru0.5In5,1.77
Sm1Fe1As1O0.7,52.1
Nb50.35Zr44.45Mo5.2,9.9
Be0.95Pt0.005,0
Gd1Sr0.1Ba1.9Cu4O8,73.5
Y0.76Lu0.24Ba2Cu4O8,0
B2Mo1,0
Ca8.55La1.45Pt3Fe10As18,26.1
Sr1Fe1.76Co0.24As2,13.5
Ir0.73Os0.17Ru0.1,0.34
B1Ti1,0
V2.4Mo0.6Si1,4.54
Mo0.95Hf0.05C1,12.7
Ca1Fe1.8Co0.2As2,17.1
Nb0.8Ga0.16Cr0.04,10.6
Ir0.5Pt0.5Te2,3
Pb1.14Nb1S3.14,2.72
Te1Y1,1.535
Pr1.295Gd0.555Ce0.15Cu1O4,13.5
La0.99Tb0.01,2.53
Cr0.38Re0.62,4.1
La1Fe0.9Zn0.1As1F0.1O0.9,19.9
Au0.5Ge0.5,3.6
Sb0.02Sn0.98,2.64
Tl0.3W1O3,2
Ag0.845Sb0.155,0.037
Ca10Pt4.8Fe9.2As18,13.7
Y1Rh4Si2B1,9
B4Ta3,0
Y1Ba1Sr1Cu3O6.88,75.6
Sc0.6V0.4,6.84
In3Th1,0
Gd0.65La1.2Ce0.15Cu1O4,0
Se1Y1,3.25
Ce1Bi1S2F0.7O0.35,4
Ti55Nb30Si12B3,5
Y1Ir2Rh2B4,8.92
La1.69Sr0.31Cu0.92Ti0.08O4,30
La2Cu1O4.032,30
Ti0.7V0.3,6.463333333
Ce0.99La0.01Pt3Si1,0.57
Sb2Zr3,1.74
BaKBi1O3,30.675
Cu0.5S0.5Sr2Ca2Cu3O12,100
Cr0.72Fe0.18Al0.1,0
Au0.1Sb0.8Te0.1,6
Nb1Pt2,0
Ca1La1Ba1Cu2.94Fe0.06O7,44
La2.5Y0.5Ca1Ba3Cu6.72Fe0.28O16.592,70
Mg1C1Ni2.91Cu0.09,6
La1.943Sr0.076Cu1O4,16.5
Nb10V50Ti40,7.1
Ba2Ca3Cu4F1.2O8.8,103.5
Y1Ba2Cu2.2Fe0.8O7.25,0
Rh0.08Zr0.92,7.85
Gd1Ba2Cu3O6.758,92
Y1Ba1.89La0.11Cu3O6.96,93.6
B1Ta0.5W1.5,1.94
Hf1V2D1,3.41
Ru0.1Ti0.9,3.5
Ce1Pt3.03Si0.97,0.37
Ba8Si40Al6,5.6
Nd1Pd2Al3,0
Nb25Ti50Mo25,4.3
La2.5Y0.5Ca1Ba3Cu7O16.552,80
V2Hf0.87Ta0.13,10.45
Y1Ba2Cu2.95Zn0.05O6.75,48
Pr1Fe1As0.6P0.4F0.1O0.9,23.4
Ti0.64Nb0.32Ta0.04,8.9
Ba3Pb1.6Bi0.4O7,0
Pd45.9Ni5.1Sb49,1.23
C60P2F12,0
La1Sr1Cu0.5Fe0.5O3.9,0
Nb0.5Zr0.5,10.122
B12Er1,0
Na2Mo15Se19,0
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O7.59,40
La0.75Y0.25Ni1C2,1.65
Y0.8Ca0.2Ba1.4La0.6Cu3O7.15,66
Sr1Pd1.9Pt0.1Ge2,2.89
Tb1Fe1As1O0.75,34.8
Y6Ta4Al43,0.68
Nb6Ni16Si7,0
Nb0.8W0.2,4.68
Sm1Rh3B2,0
Rh0.04Ru0.05Ti0.91,3.5
Si0.2Zr0.8,0
Nb0.31Ta0.06Ti0.62,9
Ca2.8Co0.2Rh4Sn13,7.73
Zr33.3V39.3Nb27.4,5.45
B2Th1,0
La1.82Ba0.18Cu0.99Zn0.01O4,13.9
Ba1Fe1.74Zn0.04Co0.22As2,15.82
La0.7Pr0.3Ca1Ba1Cu3O7,40
Tl0.5Pb0.5Sr2Ca0.65Y0.35Cu2O7,92
Y1Ba2Cu3H0.19O7,93.5
Y1.5Sr1.8Ce1Cu2.7O8.6,0
Sr1Pd2Si0.1Ge1.9,2.7
Y1Ba2Cu2.76Ni0.24O7,71.5
Nb0.025Ti0.975,1.5
La1.87Ba0.13Cu0.99Ga0.01O4,4.5
Er1Co3B2,0
La3Ca0.6Cd0.4Ba3Cu7O16.41,67.5
Al0.049Cr0.951,0
Cr1N1,0
Ge4U3,0
Ce1Bi3Pb1Te6,2.7
Sn0.6Ag0.4Te1,1.95
La1.85Sr1.15Cu2O6.25,0
Ir0.75Rh0.2Te2,4.33
Nb3Al0.98Se0.02,18.4
La3Rh4Sn13,3.1
Eu0.56K0.44Fe2As2,28.7
Bi2Ca3,0
La1.7575Pr0.0925Sr0.15Cu1O4,37
Mg0.75Li0.25B2,33.7
Ho0.8Dy0.2Ni2B2C1,6.61
Cs1I1,2
Nb3Al0.924Se0.076,17.6
Co0.02Cu0.98Rh2Si4,3.8
Ir0.965V0.035,0.147
La1.25Nd0.6Sr0.15Cu1O4,0
La1.875Ba0.125Cu0.96Zn0.04O4,0
Fe1.02Te0.5Se0.3S0.2,11.64
La1.94Sr0.06Cu1O3.995,6.5
Rh0.005Zr1,5.8
Sr2Ru0.9975Ti0.0025O4,0
Re0.35W0.65,6.75
Mo0.84Hf0.16C1,11.5
B1Sr2Ca2Cu3O9,75
Gd0.35La1.5Ce0.15Cu1O4,0
Dy1Ba2Cu2.96Ni0.04O6.73,82
Y1.8Sn0.2C2.7,10.2
Cs1Pb0.3Bi3.7Te6,2.9
Sm1.89Ce0.11Cu1O4,0
Ba1Ti2Sb1.9Sn0.1O1,0
Cs0.1Li0.02W1O2.88F0.12,4
Rh0.12Zr0.88,11
Ge1Ta3,8
Y0.5Pr0.5Ba2Cu3O6.71,4
La1.81Ca0.19Cu1O4,32
Sr0.81Eu0.19Fe1.76Co0.24As2,12
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.96,88
Sr1.6Ba0.4Cu1F2O2,60
Pb0.73Tl0.27,6.43
Sm1Ba2Cu2.94Zn0.06O6.85,59
V75Si12.5Ge12.5,8.58
Y1Re0.15Ba2Cu2.85O7.17,91
Al0.998Mn0.002,0.262
Nd1Fe4P12,0
La1.85Sr0.15Cu0.993Fe0.007O4,26.25
Dy0.5Pr0.5Ba2Cu3O6.9,27.8
Bi1.4Pb0.6Sr2Ca1Ga1Cu3O7,66.5
La1.85Sr0.15Cu0.9875Zn0.0125O4,22.3
Fe1Np6,0
La1.85Sr0.15Cu0.97Ni0.03O4,13.975
Na1Fe0.891Co0.109As1,0
Tl1Ba1La1Cu1O5,0
Ba5Sr1Nb10O30,0.96
Pr2Ni1O4,0
La1.85Sr0.15Cu1O4.01,36
La1.85Sr0.15Cu0.975Zn0.025O4,7.3
La1.75Nd0.125Sr0.125Cu1O4,17.5
Th1Ir1.6Os0.4,5.15
Cd0.05Hg0.95,0
Sr1Fe1.7Co0.3As2,13.2
La2.5Y0.5Ca1Ba3Cu6.16Fe0.84O16.634,41
Pr0.75Ce0.25Pt4Ge12,1.015
As1La1,0
Bi1.6Pb0.4Sr1.6La0.4Cu1O6.082,23
Sr0.9La0.1Cu0.99Zn0.01O2,42
Sr1Fe2As1.3P0.7,28.475
La1.795Sr0.205Cu0.995Ni0.005O4,0
Pb0.985Tl0.005Na0.01Te1,1.38
Fe2As2Sr4Mg1Ti1O6,6
P0.3Si0.7V3,14.75
La1Ag1Sb2,0
Zr1Pd2Al1,3.4
Bi2Sr2Ca1.2Cu3.22O8,70
Eu0.73La0.27Fe2As2,0
Sr1Ga1.2Si0.8,4.75
C1.58La1,9.6
La1Fe1As0.9P0.1O1,0
Ge0.23V0.77,6.4
Ga0.37Nb0.63,0
Y1Ba2Cu3.76Ni0.24O8,0
Ba1Fe1.884Co0.116As2,22.93333333
Ca5.84Sr4.02Bi0.14Cu15.84O29,72
Nd1Ba2Cu3O6.85,67.4
Bi2Sr2Ca1Cu2O8.216,78
Tl0.5Pb0.5Sr2Ca0.9Y0.1Cu2O7,99.3
N0.97Sc1,0
Sr1Fe2As0.8P1.2,3.13
Nb3Se4,1.9425
Sc4Os6Sn19,1.5
La1.84Sr0.16Cu0.987Ni0.013O4,25
Ce1Ir0.8Co0.2Si3,0.62
Y0.8Pr0.2Ba2Cu3O8.06,65.8
La0.55Ca0.15Pr0.3Ba1.5Sr0.5Cu3O6.851,27
La2.5Y0.5Ca1Ba3Cu6.44Fe0.56O16.617,58
Tm1.83Ca0.17Cu1O4,30
Dy2Rh3Si5,0
La1.78Sr0.22Cu0.92Ni0.08O4,21
Ba0.63K0.37Bi1O3,29.58571429
Ir0.953Mo0.047,0.168
La1.85Sr0.15Cu0.95Ni0.05O4,2.1
Dy1Ni1.995Co0.01B2C1,4.1
La1.7Na0.3Cu1O4,0
V0.5Sr2.3Ca4.7Cu6.5O15.5,75
Y1Ba2Cu3.96Mn0.04O8,62.8
Ca0.1Ba1.65La1.25Cu3O6.8,0
Ba1.7K0.3Pb0.9Bi0.1O4,11
Pb0.5Cu0.5Sr1La1Cu1O5.15,28
Pb0.9922Tl0.0078Te1,0.51
Bi2Ca2.5Nd0.5Cu2O8.43,33.5
Ca1Fe0.74Co0.26As1H1,8.95
Nb3Sn0.81Ge0.19,14.3
Re0.67Y0.33,1.83
Nb0.4Ti0.6,0
Ti0.66Zr0.33,1.36
Y1Ba2Cu2.95Co0.05O6.92,94.3
Ir0.45Nb1Pt2.55,0
As3W2,0
La0.95Sr1.05Cu0.1Co0.9O4,0
Lu5Ir3.12Rh0.88Si10,5.74
Fe30Zr70,0.5
N0.3S0.7,0.275
Bi2Sr2Ca1Cu2O8.196,85
Y0.65Pr0.35Ba2Cu3O6.95,33
Hf0.93Mo0.07,2.11
Bi4S3O4,4.846
Ba1Ti2Sb0.4Bi1.6O1,4.52
Nb5Te4,0
Hg1.4Tl0.6Ba2Y0.7Ca0.3Cu2O7.81,74.5
Al0.5Ge0.5Nb1,12.6
Fe1.02Se1,6
Y3Ru4Ge13,2.116666667
Bi1Sc1,0
La0.55Pr1.3Sr0.15Cu1O4,29.6
Y4Rh6Sn19,3.2
Nd1Fe0.85Ru0.15As1F0.11O0.89,34
Pb0.9848Tl0.0152,7.135
La0.6Y0.4Fe1As1O0.6,38.8
Pb0.19Sn0.76In0.05Te1,2.76
Sm1Ba2Cu2Co1O6.62,0
Ba1Fe1.946Cr0.054As2,0
Sr2Nd0.3Ca0.7Cu2F1O5,73.1
Mg0.815Al0.185B2,25.3
Nb0.15V0.85,4.3
Bi2Te3,3.7325
Ca0.9Ce0.1Ba1La1Cu3O7.02,60.5
Nb0.31Re0.69,4.92
Sr0.6Ca0.333Cu1O2.15,82
La2.85Ca0.3Ba2.85Cu6O14.252,22
La1.75Sr0.15Na0.1Cu1O4,37
Pd4Th1,0
Bi2Sr2Ca0.5Y0.5Cu2O8.36,18
Bi2Sr1.6La0.4Cu1O6.35,20
Bi1Pb1Sr2Ca2Cu3O10,103.5
Sc1Co4B4,0
Nb0.6Os0.4,1.84
Be2Re1,0
K0.26Zr1N1Cl1,11.5
Mg1C1Ni2.7Ru0.3,2.8
Tl1Ba0.6Sr0.4La1Cu1O5.16,22
Ca0.5Zn0.5Fe2O4,0
Hf1V2,8.984
Cu1.5Co1.5S4,2.8
Cs1Fe2As2,2.08
Y1Ba2Cu2.97Ni0.03O6.94,88.5
La1Fe0.9975Mn0.0025As1F0.11O0.89,10.1
Ni1Te2,0
La1.935Ca0.065Cu1O4,5.55
Y0.82Ca0.18Ba2Cu3O6.008,0
Bi0.15Nb3Sn0.7Tl0.15,18.12
Mg1Pt0.5Au0.5Si1,2.9
Os0.05Rh0.04Ti0.91,3.5
Na0.75Co0.995Ir0.005H2.6O3.3,3.94
La1.6Y0.4Ba2Ca0.8Cu4.8O11.86,0
La1Ba2Cu2.9O6.8,45
Ce1Ir3B2,0
Na1Fe0.975Ni0.025As1,15.4
In0.9Tl0.1,0
Bi0.5La0.5Y1Sr1Cu2O6.04,0
Co3V1Zr2,0
B1Sr2Ca4Cu5O2N+3,85
Tm1Ru4B4,0
Nd1.2Ba1.8Cu3O7.1,43.5
K3C60,0
Tm0.8Pr0.2Ba2Cu3O6.95,77.9
Er0.11Ho0.89Rh4B4,5.883333333
Sn0.72Eu0.4Mo6.35S8,10.1
Pb0.5Ca1Sr2Y0.5Cu2O6.97,55
Ba1Fe1.894Co0.042Cu0.064As2,9.6
Y1Ba2Cu2.95Zn0.05O6.47,18
La1.7Sr0.3Cu0.98Zn0.02O4,0
As0.5In1Te0.5,0.44
Cd0.1Hg0.9,0
Nb0.33Ti0.67,9.3
Mo1Re4,7.85
Y1Ba2Cu2.961Zn0.039O6.7,38
Dy5Os4Ge10,0
Cu0.75Ce0.25Sr2Y1.3Ce0.7Cu2O8.91,10
Ba1Fe1.874Co0.126As2,23.45
B2Mg0.9,38.2
Nb75Ga15Al10,18.55
Fe1.06Te1,0
Yb5Ir4Si10,0
Th1Ru3.5Si2,3.98
Ba4Ir8Ge28,3.2
Sm1Ru4B4,0
Bi4Sr3Ca1.4Y1.6Cu4O16,85.8
Co0.01Mo99.99,0.71
Y0.2Eu0.8Ba2Cu3O7,93.8
Tl1Sr2Ca0.7Y0.3Cu2O6.84,87
Nd2Ni1O4,0
Y0.868Ca0.132Ba2Cu3O6.928,75
Ba0.797K0.203Fe2As2,17
Nd1Ba2Cu2Co1O7.24,0
Sc1Os1B2,1.34
O1W3,1.675
La1.99Sr0.01Cu1O4.13,40
Ba8Si34Ge12,4
Bi2Sr2Ca1Cu2O8.231,83.7
Ni0.007Ru0.993,0.44
Y1Ba1.5La0.5Cu3O7,0.3
As2Zr1,0
Y1Ba2.2Cu4O8,80
Ti0.975V0.025,1.4
Nd2Pd1Ge3,0
Ce1Pt3Si0.94Ge0.06,0.50525
Dy1Ba2Cu3O6.9,92.3
Eu1Fe1.5Ru0.5As2,21.5
Sn1.15Ta1S3.15,2.85
Nd1Si2,0
Y1Ba2Cu2Co1O7.33,0
La5.8Ca2.2Cu6Ni2O20,0
La1Bi1S1.8Se0.2F0.5O0.5,2.19
Mo0.6Re0.4,11.63333333
Ba0.61K0.39Bi1O3,31.5
Mg6Ni16Si7,0
Yb1Sb2,1.3
Hg1Ba2Ca2Cu3O8.17,96
Y1Ba2Cu2.7Ni0.3O6.88,73
Y1Sr2Cu2.85Re0.15O7,53
La2Cu1O4.052,0
Nb2.85Ta0.15Al1,16.8
Y1Ir1Si1,2.7
Hg1Ba2Cu1O4.18,95.16
Pr1Pt4Ge8Sb4,1.4
Gd0.8Ca0.05Mo0.15Ba2Cu3O6.651,66.1
La1.35Ca0.15Nd0.5Cu1O4,26
Ni19.5Zr78Mn2.5,1.41
Y1Ba2Cu2.85Ni0.15O6.78,41.3
Y1Ba2Cu2.94Zn0.06O6.84,60.8
Y0.92Lu0.08Ni2B2C1,15.2
Eu0.6Sr0.4Fe1.715Co0.285As2,13.9
Pb1Mo5.1S4,14.51
Bi2Sr1.6La0.4Cu1O6,32
C0.99Nb1,10.6
Ba7Ca1Si46,7.65
P0.4S0.6Y1,0
Sc1C0.75Ge0.01,0
Ag0.835Sn0.165,0.047
Nb3Sn0.35Sb0.65,10.5
Nb2.85Ti0.15Sn1,17.9
Sr2Tm1Cu3O7.2,62
La0.1Pr0.9Ba2Cu2Nb1O8,0
Ca0.85Pr0.15Fe1As2,21
Ta1Ru1P1,0
V3Si0.1Ga0.9,10.6
Tl0.5Ba2Ca1.3Be0.7Cu3.5O7.886,95
Mo1Sr2Tb1.5Ce1Cu2O10,0
La1Bi1Se1S1F0.5,5.24
Er0.2Y0.8Pd2Sn1,4.38
Er1Ba2Cu2.7Zn0.3O6.86,32
Nd0.85Pr0.15Ba2Cu3O6.85,41.3
La0.93Nd0.07Pt1Si1,2.29
Sm1Ba1.85Pr0.15Cu3O7.02,35
Nb0.75Al0.15Si0.1,15.4
Ca0.84Sr0.14Y0.02CuO2,0
Sr2Nd0.5Ca0.5Cu2F1O5,70.9
Ba1Fe1.922Rh0.078As2,15.9
Y1Ba1.9La0.1Cu3O6.73,92.85
Sr0.065Bi2Se3,2.6
Lu1Fe3Si5,6
Tm1Ba2Cu3O7,90.83333333
Cd0.1Pd0.9,6.92
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O9.92,0
Y1Ba2Cu2.931Zn0.069O6.6,20
Re1Se2,0
In0.9Pb0.1,4.435
K2In1Mo15Se19,1.3
Al1C1Y3,0
Fe2As2Ca4Sc2.01Ti0.99O7.5,31
La0.97Pr0.85Sr0.18Cu1O4,28
Ho1Rh3.6Ru0.4B4,6.42
Bi2Sr2Ca1Cu2O8.218,70
Rb0.8Fe1.68Se2,32
Sr3Ca11Cu24O41,0
Hf1V1.85Fe0.15,7.04
Bi1.95Sr1.65La0.4Cu1F0.2O6,30.1
Bi1.95Sr1.65La0.4Cu1F0.4O5.8,29
Pr1Co1Ge3,0
Ca0.941Pr0.059Fe2As2,28.9
Y0.8Pr0.2Ba2Cu3O6.96,72.35
Ba2Bi3,4.44
La2Sr6Cu8O17.56,0
Bi1.8Pb0.2Sr1.25La0.75Cu1OY,26.9
Ba1Fe2As1.74P0.26,0
Nb1Zn3,0
Sn0.5277Pb0.3523In0.12Te1,3.58
V1Ge2,0
Y1.2Mo6S8,2.1
Nd0.6Sm0.4Bi1S2F0.5O0.5,5.32
Nd1Fe1As1F0.18O0.82,49.66666667
Sr2Cu1C0.91B0.09O5,26.5
Nd0.9Sr0.1Fe1As1O1,0
La1.04Pr0.85Sr0.11Cu1O4,17
Be4.4Rh1,0
Cd2Re2O7,1.102857143
Mo0.99Mn0.01Ga4,3.94
Pr1Ba2Cu2Co1O7.29,0
La1.8Sr0.2Cu0.9883Zn0.0117O4,23.6
Ce1Co0.5Rh0.5In5,1.6
La1.736Nd0.114Ca0.138Ba0.012Cu1O4.02,29.4
La7Ca1Cu6Ni2O20,0
Eu1Fe1As1.64P0.36,28
Nb0.67Hf0.33N1,10.2
Nb1Se3,3.736666667
B5Mo1.9Y0.1,8
Mg0.4Ti0.6B2,37.6
La1Fe0.2Zn0.8As1F0.15O0.85,23.9
Hf0.25Zr0.75,6.62
B6Sm0.01Y0.99,0
Cu1.3Mo6S8,10.3
U0.9Th0.1Pd2Al3,1.28
Pb3Zr5,4.6
Ge0.7Mo1,1.2
La1.935K0.065Cu1O4,20
Tb1Fe1As1O0.85,44.4
